Distance [m],u [m/s],time [s],T [K],P [Pa],H2,H,O,O2,OH,H2O,HO2,H2O2,C,CH,CH2,CH2(S),CH3,CH4,CO,CO2,HCO,CH2O,CH2OH,CH3O,CH3OH,C2H,C2H2,C2H3,C2H4,C2H5,C2H6,HCCO,CH2CO,HCCOH,N,NH,NH2,NH3,NNH,NO,NO2,N2O,HNO,CN,HCN,H2CN,HCNN,HCNO,HOCN,HNCO,NCO,N2,AR,C3H7,C3H8,CH2CHO,CH3CHO
3.6750000000000004e-06,0.014619727602985208,0.0006062164785247301,3000.724245728862,101324.99999999999,0.2814561612063364,0.0619120050926704,0.0022270440028650273,0.0007064903336998621,0.016538934099231656,0.22665495830763455,8.565653067894627e-07,1.0912294447855994e-07,1.1235528496486698e-10,3.4126679373985976e-11,5.977876148556588e-11,5.461049706038556e-12,1.2808039868753236e-10,3.629396678183344e-11,0.24683429441713825,0.02683311277038805,1.5169066861620621e-06,3.637059551645992e-08,3.806371864372986e-12,1.0032284703351053e-13,2.695277159176716e-13,1.1235144460381184e-14,2.973221335349227e-13,4.866956206379196e-17,1.8880167828876233e-17,4.691799140830456e-21,2.0169512520858394e-22,3.347050730990624e-13,2.0044133559999e-13,1.5897397054086015e-15,1.4610066200936027e-32,5.063963311969892e-33,2.3034213728626724e-33,2.7320633119611684e-33,1.2469853484937206e-38,4.5169143272304824e-30,1.940541347215286e-34,1.0374270577873797e-38,1.1528549145956895e-33,2.4241820641841915e-35,1.1944622521651843e-33,1.0729896823397694e-38,2.264741671067782e-46,4.61304516974714e-39,4.06805338936796e-36,3.045164429678238e-34,3.531339727248972e-35,5.440674775171534e-32,0.1368344804233853,8.186883701825228e-32,3.872707160145971e-33,1.542377187378183e-17,1.1877331755907203e-18
3.7e-06,0.01461003015288831,0.0006079276317351195,2998.089297572825,101325.00000000003,0.28130747489897345,0.06222430658044589,0.002246597110269574,0.0007129337165605003,0.01658637419508127,0.22650613468080683,8.597646287361719e-07,1.0892799555610354e-07,1.1086777278012555e-10,3.343403889685167e-11,5.823810011470882e-11,5.3206880371058195e-12,1.243447590786153e-10,3.504413581761031e-11,0.246765363888484,0.0268432296478712,1.5102565770311608e-06,3.591812996715408e-08,3.732194962161689e-12,9.797421153417032e-14,2.624595583136007e-13,1.0799172386606812e-14,2.8528153222649615e-13,4.651233169115864e-17,1.7971393006787105e-17,4.406257092613035e-21,1.8976448652502665e-22,3.24014290278998e-13,1.9436581516003707e-13,1.5197503170778604e-15,1.4546928773203898e-32,4.9975083867131234e-33,2.2541707730575387e-33,2.65939906708131e-33,1.2507979134154912e-38,4.516320209861256e-30,1.9321565390218102e-34,1.0264803995501111e-38,1.1401893029991906e-33,2.2263780729629185e-35,1.092294393427433e-33,9.900271030668043e-39,2.2011173085997133e-46,4.38287981160934e-39,3.808989670536347e-36,2.933236033813478e-34,3.400753273283073e-35,5.439468329800942e-32,0.136805070042018,7.410110303201043e-32,3.485434346139421e-33,1.5017459396557054e-17,1.1482889243742222e-18
3.7250000000000003e-06,0.014600769224245441,0.0006096398702902285,2995.574293820917,101325.00000000001,0.28116553991041054,0.06252242697564647,0.002265311540386303,0.0007190994418736007,0.01663135177607647,0.22636427479991256,8.627718063779349e-07,1.0873882221875438e-07,1.0946253485958574e-10,3.278581956753611e-11,5.6805790242496826e-11,5.190346448488645e-12,1.208914946789152e-10,3.38950635769377e-11,0.24669953975939682,0.026852936369295446,1.504042635877099e-06,3.549461731723965e-08,3.6634284996905305e-12,9.580010638467102e-14,2.5593595166104986e-13,1.040055605475922e-14,2.742976723890584e-13,4.455510290332796e-17,1.7149974228359802e-17,4.150965843275372e-21,1.7908121706328306e-22,3.141500949183979e-13,1.887536380289572e-13,1.456102636021813e-15,1.448779419012377e-32,4.9354983723343535e-33,2.2087169636580206e-33,2.5926029579030106e-33,1.2544377488006763e-38,4.515726863691809e-30,1.92413156896353e-34,1.0161256490612834e-38,1.1282681306625109e-33,2.0729819826504297e-35,1.0130467354503703e-33,9.260719348493882e-39,2.142264897102109e-46,4.1868685646234645e-39,3.600008237639802e-36,2.8362731315858553e-34,3.290637636026473e-35,5.438315559642347e-32,0.13677700801528472,6.740047687454413e-32,3.153258904890016e-33,1.4641969449989154e-17,1.1120684123297222e-18
3.7500000000000005e-06,0.014591923531553953,0.0006113531468124047,2993.1732720490986,101325.00000000003,0.2810300219413173,0.06280706878541967,0.0022832243193078032,0.0007249999151209778,0.016674015202619043,0.22622901617631383,8.656006059179327e-07,1.0855552704699778e-07,1.0813422119103737e-10,3.2178516049339555e-11,5.547231934191481e-11,5.069130077438997e-12,1.1769374643475916e-10,3.283651361873409e-11,0.24663666980307566,0.026862249514696915,1.4982306422424067e-06,3.5097750852538953e-08,3.5995772575303125e-12,9.378424439052911e-14,2.499038801182824e-13,1.0034707072976619e-14,2.6423890891649987e-13,4.2771943428210883e-17,1.6404341860651686e-17,3.921918866415599e-21,1.6948220718541327e-22,3.050317484027583e-13,1.835599857758707e-13,1.3979968608252428e-15,1.443216298964525e-32,4.8774605452685005e-33,2.166604039642591e-33,2.530969130446944e-33,1.2579131863568298e-38,4.51514069626322e-30,1.9164533138471506e-34,1.0063250763365416e-38,1.117035220635893e-33,1.9524554653561545e-35,9.507353790068416e-34,8.762261174685423e-39,2.0877332116443154e-46,4.017500476836109e-39,3.42860893925036e-36,2.7511677680229032e-34,3.196333856790923e-35,5.437213765570634e-32,0.1367502265015108,6.159013310054151e-32,2.8667690027243865e-33,1.4294305470182077e-17,1.07873444893619e-18
3.7750000000000003e-06,0.014583472992790947,0.000613067416109736,2990.8806163065615,101325.0,0.28090060601938344,0.06307889383858217,0.002300370741778307,0.0007306469443042431,0.01671450206242539,0.22610001875110144,8.682636245062461e-07,1.0837815807311951e-07,1.0687789950427074e-10,3.160896190400868e-11,5.422919701945967e-11,4.95624201312131e-12,1.1472777941554886e-10,3.18595133120548e-11,0.2465766105175915,0.02687118495204346,1.4927895507472304e-06,3.472545157214563e-08,3.5402015125026797e-12,9.191219542074348e-14,2.44316637793928e-13,9.698063198752624e-15,2.550025098318238e-13,4.1142545194410714e-17,1.5725387220328915e-17,3.7157545195644366e-21,1.608301487321366e-22,2.965884060378584e-13,1.7874554824717503e-13,1.3448025768819961e-15,1.4379642111942854e-32,4.823003872750265e-33,2.1274586886691036e-33,2.4739153134933445e-33,1.2612321146144616e-38,4.514566113411505e-30,1.9091083778984437e-34,9.970438615101485e-39,1.1064403384235728e-33,1.8563379362284828e-35,9.009874411541676e-34,8.36870898337666e-39,2.0371232393464647e-46,3.869208999841501e-39,3.285642607080267e-36,2.6755876406342846e-34,3.1143744248993114e-35,5.436160407778538e-32,0.13672466166712782,5.652721012027596e-32,2.6184079199157552e-33,1.3971845938594963e-17,1.0479943853116213e-18
3.8000000000000005e-06,0.014575398643991688,0.0006147826350626192,2988.6910318645187,101324.99999999997,0.28077699510308196,0.06333852623335652,0.00231678446046248,0.0007360517728629453,0.016752940116212398,0.2259769631623792,8.707724039937578e-07,1.0820671855731922e-07,1.0568901489759988e-10,3.1074290047487086e-11,5.306882421312335e-11,4.850970437158236e-12,1.1197255062256401e-10,3.095617016267281e-11,0.24651922649457883,0.02687975787772495,1.4876911500448947e-06,3.437584129092097e-08,3.4849096473949232e-12,9.017113537509362e-14,2.3913294284265375e-13,9.387642975808253e-15,2.465024898988183e-13,3.964996354848634e-17,1.5105515604476253e-17,3.529625829385459e-21,1.5300850373318194e-22,2.887574974819566e-13,1.7427558786893668e-13,1.2959911715392169e-15,1.4329918404719034e-32,4.771800570961236e-33,2.0909712891218e-33,2.42095529147653e-33,1.2644020052626883e-38,4.514006066277923e-30,1.9020833405128133e-34,9.88249825831477e-39,1.0964383005831644e-33,1.778431880163523e-35,8.606090229814162e-34,8.053379845374295e-39,1.9900810389588966e-46,3.7378419989913264e-39,3.164402487976669e-36,2.607772124292647e-34,3.042172603453372e-35,5.435153094040486e-32,0.1367002533910806,5.209531716418451e-32,2.4020569135113944e-33,1.367227869495221e-17,1.0195922989749951e-18
3.825000000000001e-06,0.01456768256210257,0.0006164987625175816,2986.5995224032836,101325.00000000007,0.2806589088142282,0.0635865550135353,0.0023324975700942316,0.0007412251104206713,0.016789448146058553,0.2258595491777673,8.731375325558759e-07,1.0804117521710249e-07,1.0456335533510299e-10,3.05718990096174e-11,5.198438251611388e-11,4.7526778529699325e-12,1.0940934891249946e-10,3.011951961150932e-11,0.2464643898462852,0.026887982853432385,1.4829097636339472e-06,3.4047219417775755e-08,3.4333519350998906e-12,8.854963561335119e-14,2.3431619704489255e-13,9.10086905188612e-15,2.386646769917001e-13,3.8279666066637006e-17,1.4538234371177977e-17,3.3611068724321548e-21,1.459177994307817e-22,2.8148353248881106e-13,1.7011927043492982e-13,1.2511074447696964e-15,1.4282738790163443e-32,4.723572224454431e-33,2.0568817625754896e-33,2.3716782659518237e-33,1.2674299378783754e-38,4.513462453708956e-30,1.8953649310587033e-34,9.79913191687574e-39,1.08698825594882e-33,1.71419935862757e-35,8.272671175264834e-34,7.796627655703856e-39,1.9462917458690854e-46,3.62027782069191e-39,3.05995990853444e-36,2.5463822139930648e-34,2.977791759980955e-35,5.43418956906285e-32,0.13667694499662944,4.819899068523801e-32,2.2127272313532746e-33,1.3393554489578632e-17,9.93303296176066e-19
3.85e-06,0.01456030779464075,0.0006182157591877483,2984.60136922531,101325.00000000001,0.2805460822788737,0.06382353661652675,0.0023475406876442024,0.0007461771617964159,0.01682413671987239,0.2257474942669888,8.753687356942098e-07,1.0788146514571649e-07,1.0349702116181776e-10,3.0099423704792185e-11,5.096973947862267e-11,4.660791918642573e-12,1.0702149090332713e-10,2.934339747311867e-11,0.24641197968129666,0.026895873840534955,1.4784219864898176e-06,3.373804282733122e-08,3.3852152533196318e-12,8.703748431901636e-14,2.298338613605243e-13,8.835482043064211e-15,2.314242359838424e-13,3.7019033298292647e-17,1.401792839827258e-17,3.2081205322398723e-21,1.3947273570823076e-22,2.747171432963095e-13,1.6624913586948e-13,1.2097547072652805e-15,1.4237895467250616e-32,4.6780793200664256e-33,2.0249689502911726e-33,2.325733297690535e-33,1.2703226232725841e-38,4.512936417259177e-30,1.8889401496287732e-34,9.720063678620325e-39,1.0780531009319821e-33,1.6603166126242548e-35,7.992561520748167e-34,7.583999785427648e-39,1.9054744940404393e-46,3.514147347147638e-39,2.9686797021990763e-36,2.49039032693015e-34,2.919774666997991e-35,5.433267704747915e-32,0.1366546830062597,4.4759465846722006e-32,2.04632630423797e-33,1.313385056243089e-17,9.689290037716459e-19
3.875e-06,0.014553258295497196,0.0006199335875594014,2982.692112378846,101325.00000000003,0.28043826508109243,0.06404999707616113,0.0023619430257860253,0.0007509176535292361,0.016857108873094773,0.22564053232453457,8.774749571226897e-07,1.0772750160558883e-07,1.0248639795586e-10,2.9654709995409226e-11,5.001936724949945e-11,4.574797600359126e-12,1.0479406283516266e-10,2.86223324989323e-11,0.24636188163584471,0.02690344422833217,1.4742064528943007e-06,3.344690839199743e-08,3.3402185714532087e-12,8.562553427807264e-14,2.256569271298462e-13,8.589487682177482e-15,2.2472411326335952e-13,3.585703467103821e-17,1.3539710451192833e-17,3.068880864077225e-21,1.3359986454238072e-22,2.684142882792085e-13,1.6264066056270345e-13,1.1715850834636645e-15,1.4195214912266054e-32,4.6351133413027874e-33,1.9950426086973285e-33,2.2828175139971804e-33,1.273086424852318e-38,4.5124285568569905e-30,1.8827963484619552e-34,9.645037576654316e-39,1.0695990007244664e-33,1.6143464685560522e-35,7.753271476190692e-34,7.404866028298328e-39,1.8673780970622795e-46,3.417632860156444e-39,2.887867528122018e-36,2.438999492638948e-34,2.8670175585688915e-35,5.432385491446251e-32,0.13663341692133602,4.1711398785134996e-32,1.8994775449562537e-33,1.2891540713332458e-17,9.462938702934382e-19
3.9e-06,0.014546518865842902,0.0006216522118041824,2980.8675332841576,101325.00000000001,0.2803352202959098,0.06426643406435123,0.0023757324640575773,0.0007554558592862872,0.016888460728297423,0.22553841249055204,8.794644315621937e-07,1.0757917889251622e-07,1.0152813195943836e-10,2.923579235382046e-11,4.9128272148947e-11,4.494230395442083e-12,1.0271369956586575e-10,2.795145519352287e-11,0.24631398743664767,0.02691070686361821,1.4702436309298673e-06,3.317253773138066e-08,3.2981090678528318e-12,8.430557218755141e-14,2.2175946519259323e-13,8.36111825198389e-15,2.1851388871601282e-13,3.478398606672465e-17,1.3099308028617666e-17,2.9418462905862558e-21,1.2823569978542779e-22,2.625355764020219e-13,1.5927188660991937e-13,1.1362922295588749e-15,1.4154549703151435e-32,4.594490761297076e-33,1.966937336280404e-33,2.2426670894122286e-33,1.275727379028451e-38,4.511939087904751e-30,1.876921284063074e-34,9.573815859719333e-39,1.0615949921839503e-33,1.5744981215437267e-35,7.5456302309615025e-34,7.251402748862279e-39,1.831777350630835e-46,3.329322425351394e-39,2.815513629915645e-36,2.3915841231470703e-34,2.818677423370381e-35,5.431541029854783e-32,0.13661309901819477,3.9000298633441905e-32,1.7693800172516895e-33,1.2665170065426874e-17,9.252420684387693e-19
3.9250000000000005e-06,0.014540075100453282,0.0006233715976964342,2979.1236389672104,101325.00000000004,0.28023672360894647,0.06447331874519348,0.002388935615044726,0.0007598006233976869,0.016918282052884415,0.22544089808493442,8.813447498977613e-07,1.0743637643220199e-07,1.0061910807262741e-10,2.88408742981929e-11,4.829193373671303e-11,4.418670484143709e-12,1.007683953681703e-10,2.732642035223364e-11,0.24626819450628934,0.02691767407528231,1.466515640774514e-06,3.2913763906027985e-08,3.2586587893517277e-12,8.30702064340805e-14,2.1811824106404568e-13,8.148801855827552e-15,2.127488582777829e-13,3.37913557825805e-17,1.2692972606718765e-17,2.8256812830835025e-21,1.2332516669307416e-22,2.570456911104629e-13,1.5612310577137557e-13,1.103605480475299e-15,1.4115772465770405e-32,4.556048463487086e-33,1.9405079429203727e-33,2.205050300266311e-33,1.2782512141156974e-38,4.511467955429023e-30,1.871303148934628e-34,9.5061774444392e-39,1.054012652747261e-33,1.5394514869053078e-35,7.362877977156059e-34,7.117842909893042e-39,1.7984698647117093e-46,3.2481044172307605e-39,2.7501069538488267e-36,2.347646620039313e-34,2.774103911567787e-35,5.430732523664198e-32,0.13659368416303577,3.658050121530588e-32,1.653698359264885e-33,1.2453433642436875e-17,9.056348853518073e-19
3.95e-06,0.014533913337365041,0.0006250917125354108,2977.45664738871,101324.99999999999,0.2801425625072564,0.06467109747926604,0.0024015778867495737,0.000763960382934327,0.016946656761760204,0.22534776563417347,8.831229173818756e-07,1.0729896216839754e-07,9.975642983306846e-11,2.846831111730498e-11,4.750625175883495e-11,4.3477376484460944e-12,9.894734094212517e-11,2.6743340879209968e-11,0.24622440559956082,0.02692435769869714,1.4630060929224562e-06,3.266951973767916e-08,3.2216617598178633e-12,8.191277015080342e-14,2.1471238467400187e-13,7.951136850162604e-15,2.0738927168361653e-13,3.2871604015551583e-17,1.2317404735341178e-17,2.7192247647687493e-21,1.1882032150138877e-22,2.5191289528632556e-13,1.5317658783896178e-13,1.0732849875666722e-15,1.4078771382351716e-32,4.5196402198850927e-33,1.9156258865224205e-33,2.169762119226782e-33,1.2806633679368207e-38,4.51101491678173e-30,1.8659305874628692e-34,9.441916513003206e-39,1.0468258206636304e-33,1.5082290780713505e-35,7.200006105458648e-34,6.999924164672099e-39,1.7672733334567578e-46,3.173090995152198e-39,2.6905004473252515e-36,2.3067855609419156e-34,2.7327893894448273e-35,5.429958272816541e-32,0.1365751296422005,3.44135592430314e-32,1.5504758400545924e-33,1.2255158019933902e-17,8.873485067500258e-19
3.975e-06,0.014528020613037845,0.0006268125250718114,2975.862974258075,101325.0,0.28005253553392,0.06486019339334635,0.002413683542138544,0.000767943188611721,0.016973663377280134,0.2252588039760471,8.848054064508774e-07,1.0716679547031316e-07,9.893740149588945e-11,2.811659468392546e-11,4.676750000087717e-11,4.281086860885102e-12,9.724078290513142e-11,2.6198731145478644e-11,0.24618252846972005,0.026930769096644023,1.4596999450555443e-06,3.2438827573142274e-08,3.186931477403706e-12,8.082723745875255e-14,2.1152310657657124e-13,7.766870226610348e-15,2.0239968958156866e-13,3.201804831717814e-17,1.1969691475744375e-17,2.6214639443383844e-21,1.1467928961428074e-22,2.4710860531304095e-13,1.5041634676297874e-13,1.0451176270198639e-15,1.4043446867042376e-32,4.4851339660038986e-33,1.8921765092224832e-33,2.136619968625142e-33,1.2829690045331315e-38,4.51057960133355e-30,1.860792702188405e-34,9.380841259496819e-39,1.0400103576864081e-33,1.4801027534260416e-35,7.053278580769491e-34,6.894483880641452e-39,1.738023182397232e-46,3.1035624717933305e-39,2.635813516579765e-36,2.2686723493890177e-34,2.694332344957065e-35,5.429216667286602e-32,0.13655739500568764,3.24669562959234e-32,1.4580652894941293e-33,1.2069285578147538e-17,8.70272130238979e-19
4.000000000000001e-06,0.014522384619398235,0.0006285340054385142,2974.3392206081626,101324.99999999997,0.2799664516082468,0.06504100781098658,0.0024252757538234197,0.0007717567239889695,0.01699937543958764,0.22517381345075857,8.86398203461987e-07,1.0703972947963183e-07,9.815951161777292e-11,2.778433996720057e-11,4.6072285877273995e-11,4.2184044294168456e-12,9.563990202822697e-11,2.5689458290455164e-11,0.24614247556328273,0.026936919180534542,1.456583373809645e-06,3.2220790252392624e-08,3.154298735366957e-12,7.980815067841437e-14,2.0853345289643773e-13,7.594879139236451e-15,1.9774843617298846e-13,3.1224749831086046e-17,1.1647253732353744e-17,2.5315125365154423e-21,1.1086538073285504e-22,2.426070225043536e-13,1.478279382201725e-13,1.0189135268685699e-15,1.4009709090407555e-32,4.452409666791357e-33,1.870056869736846e-33,2.1054603459472797e-33,1.2851730293616506e-38,4.510161553514836e-30,1.8558790513590408e-34,9.32277274678633e-39,1.0335439448887778e-33,1.4545259676318792e-35,6.9198852530143495e-34,6.799162761593585e-39,1.710570527662913e-46,3.03892674004088e-39,2.585361407095068e-36,2.233034038222975e-34,2.6584105825089777e-35,5.428506181440542e-32,0.13654044192509057,3.07130735336207e-32,1.3750739025483991e-33,1.1894860910140736e-17,8.543063508274299e-19
4.0250000000000004e-06,0.014516993665197663,0.0006302561250850863,2972.882161490014,101325.00000000001,0.27988412938662616,0.0652139215978923,0.0024363766579319794,0.0007754083241934952,0.01702386188782801,0.2250926051419881,8.87906851569913e-07,1.069176131322315e-07,9.742041828283671e-11,2.7470273102304385e-11,4.541751504775976e-11,4.1594046283281455e-12,9.413670752036236e-11,2.5212700237011157e-11,0.2461041637338202,0.026942818429313356,1.4536436607706235e-06,3.2014583136078115e-08,3.123609722830086e-12,7.885055700993356e-14,2.057280932251954e-13,7.434155056236484e-15,1.934071310472528e-13,3.0486416670227106e-17,1.134780170470982e-17,2.4485925640434498e-21,1.0734634854074958e-22,2.3838481370106215e-13,1.4539828400918491e-13,9.945031065751467e-16,1.3977476137385932e-32,4.4213576288614604e-33,1.8491740244963362e-33,2.0761361106533112e-33,1.2872801040698998e-38,4.50976026360952e-30,1.8511796418806362e-34,9.267543877337734e-39,1.0274059060587394e-33,1.4310846198053076e-35,6.797690972326769e-34,6.712188407410349e-39,1.6847804051009837e-46,2.978689562803679e-39,2.538604054168938e-36,2.1996406527993787e-34,2.62476158064405e-35,5.427825368718376e-32,0.13652423405988678,2.9128355236724874e-32,1.300318895613788e-33,1.1731019063199296e-17,8.393617750406327e-19
4.05e-06,0.014511836639635137,0.0006319788567158794,2971.488735459708,101325.0,0.2798053966826433,0.06537929638123068,0.0024470074031201334,0.0007789049929664481,0.01704718740067924,0.22501500019343523,8.893364887672701e-07,1.0680029279652512e-07,9.671793565211193e-11,2.7173220790842283e-11,4.4800360355167765e-11,4.103826746116428e-12,9.272394508172515e-11,2.4765909431082025e-11,0.24606751398232451,0.02694847690747254,1.4508690903422962e-06,3.181944705754892e-08,3.094724365737436e-12,7.794995332009449e-14,2.0309313670200875e-13,7.283790116389525e-15,1.893502875536015e-13,2.9798321576685906e-17,1.1069297085132448e-17,2.372019098703821e-21,1.0409376925394675e-22,2.3442083380390146e-13,1.4311551945927265e-13,9.71734545440696e-16,1.3946672627438877e-32,4.391877151045305e-33,1.8294436506138944e-33,2.048514281680462e-33,1.289294659870093e-38,4.509375189822059e-30,1.8466849183662273e-34,9.214998459183598e-39,1.0215770539381884e-33,1.4094614364892568e-35,6.68505417982319e-34,6.632217576061563e-39,1.6605302286941899e-46,2.9224327107419112e-39,2.4951090068308225e-36,2.1682957998376396e-34,2.5931680857951866e-35,5.427172856833304e-32,0.1365087369365727,2.7692631663142587e-32,1.23279170269261e-33,1.1576975346071898e-17,8.253578287858357e-19
4.075e-06,0.014506902979297324,0.0006337021742313875,2970.156034956714,101324.99999999996,0.2797300899254417,0.06553747569082753,0.002457188198016723,0.000782253419031739,0.017069412711006662,0.22494082917010058,8.906918826154763e-07,1.0668761366640238e-07,9.605002173492323e-11,2.6892100862883522e-11,4.421823446026466e-11,4.051432488083499e-12,9.139501652763734e-11,2.434678136635871e-11,0.24603245121349784,0.026953904282628328,1.4482488585527557e-06,3.163468207418207e-08,3.06751487190152e-12,7.710223780624415e-14,2.006159718278872e-13,7.142965325351687e-15,1.855549664275422e-13,2.9156231399948575e-17,1.0809920817957034e-17,2.3011874079799865e-21,1.0108251747913073e-22,2.3069588374340304e-13,1.4096886015827956e-13,9.504716071492217e-16,1.3917228671575889e-32,4.3638754292026625e-33,1.8107889267343555e-33,2.0224742246981923e-33,1.2912209103588873e-38,4.509005773934424e-30,1.8423857501800187e-34,9.164990359020902e-39,1.0160395553278053e-33,1.3894101758219714e-35,6.580695741340387e-34,6.558221385481365e-39,1.6377084442486159e-46,2.8697977650983673e-39,2.4545245020604818e-36,2.1388296676633264e-34,2.5634475213264106e-35,5.426547343274757e-32,0.13649391783554798,2.6388566730222506e-32,1.171628913427265e-33,1.1432016443767105e-17,8.122217263424572e-19
4.1000000000000006e-06,0.014502182635948425,0.0006354260526728319,2968.881297096258,101325.00000000003,0.2796580536576739,0.06568878601138668,0.0024669383553954415,0.000785459991377288,0.0170905948888513,0.22486993147726533,8.919774611353029e-07,1.065794208461419e-07,9.541476724722507e-11,2.6625913854957408e-11,4.366876569783936e-11,4.002003691486461e-12,9.014390960130422e-11,2.395322727327686e-11,0.2459989040126067,0.026959109841006634,1.4457729906348574e-06,3.1459641896036516e-08,3.0418644534296724e-12,7.630366763741113e-14,1.982851267710272e-13,7.0109403468431035e-15,1.8200047717591378e-13,2.8556346661753617e-17,1.0568045575595106e-17,2.235562102932668e-21,9.829032324747448e-23,2.2719249919901678e-13,1.389484856616747e-13,9.305917693287173e-16,1.3889079082452555e-32,4.3372666577524085e-33,1.7931396152041394e-33,1.9979061486600593e-33,1.2930628632565613e-38,4.508651452382791e-30,1.8382734160800731e-34,9.117382728116913e-39,1.0107768114987989e-33,1.3707369478013468e-35,6.4836040826957975e-34,6.489401866694544e-39,1.6162133506695684e-46,2.8204740354583498e-39,2.4165598642413637e-36,2.111093778273734e-34,2.535444180140981e-35,5.425947591180866e-32,0.13647974568724142,2.5201205680732494e-32,1.1160885822285574e-33,1.1295492685656848e-17,7.99887579177868e-19
4.125e-06,0.014497666049664069,0.0006371504681693925,2967.6618957423407,101325.0,0.279589140072685,0.06583353775908615,0.002476276334762377,0.0007885308137907672,0.017110787607135393,0.2248021548145658,8.931973416094217e-07,1.064755603694586e-07,9.481038563435021e-11,2.6373735546372443e-11,4.314977681890708e-11,3.955340313311451e-12,8.896513641065442e-11,2.3583350308135634e-11,0.2459668044370587,0.026964102502135507,1.443432268343087e-06,3.1293728971129906e-08,3.017666205342322e-12,7.55508218209855e-14,1.9609014740027795e-13,6.887044626304257e-15,1.786681190701591e-13,2.799524948452473e-17,1.034221213452898e-17,2.1746679369007727e-21,9.569739590432692e-23,2.2389476588079149e-13,1.37045437568673e-13,9.119846074241128e-16,1.3862162768184552e-32,4.3119712850607324e-33,1.7764312994591153e-33,1.974709842951171e-33,1.294824331794196e-38,4.50831166399395e-30,1.8343395901144807e-34,9.072047313047907e-39,1.0057733534216019e-33,1.3532866820393122e-35,6.392966510455327e-34,6.425131334419618e-39,1.595952070077802e-46,2.774189461238425e-39,2.3809711872705e-36,2.08495701814469e-34,2.509023445367196e-35,5.425372425485603e-32,0.13646619097520654,2.4117602878145302e-32,1.0655308217243423e-33,1.1166811275169341e-17,7.882956211702964e-19
4.15e-06,0.014493344119397617,0.0006388753978884449,2966.495333240013,101325.00000000004,0.2795232085775283,0.06597202619779627,0.002485219782097873,0.0007914717185504902,0.01713004137627541,0.2247373546782171,8.943553555041688e-07,1.0637587984899207e-07,9.423520356301656e-11,2.6134710143624894e-11,4.265926592965797e-11,3.911258632074807e-12,8.7853678987468e-11,2.3235424668385203e-11,0.24593608782048618,0.026968890835148487,1.4412181626026725e-06,3.1136390025477646e-08,2.994822106821569e-12,7.48405682096767e-14,1.9402148965115481e-13,6.770669629717534e-15,1.755409556318118e-13,2.746985853208471e-17,1.0131109021480701e-17,2.1180819639617463e-21,9.328610330404901e-23,2.2078815619505056e-13,1.352515294901928e-13,8.945503913920337e-16,1.383642224827051e-32,4.28791537785141e-33,1.7606047392168205e-33,1.952793603512875e-33,1.2965089449881404e-38,4.507985855373233e-30,1.8305763239278425e-34,9.028863798659783e-39,1.0010147460840869e-33,1.3369333114926152e-35,6.308119404336669e-34,6.364908351392987e-39,1.5768396325786642e-46,2.730703682313813e-39,2.3475508211668994e-36,2.060302604287738e-34,2.484067481776956e-35,5.424820729347295e-32,0.13645322564627932,2.3126513976333292e-32,1.019401824314022e-33,1.1045430321749422e-17,7.773915315211725e-19
4.175000000000001e-06,0.014489208179328372,0.000640600819988161,2965.3792335008397,101325.0,0.27946012539267884,0.06610453228164681,0.002493785567879267,0.0007942882793547031,0.017148403766370803,0.22467539389558466,8.95455072037623e-07,1.0628022915428678e-07,9.368765267310694e-11,2.5908044311754727e-11,4.219538980614117e-11,3.869589674483824e-12,8.680494172135145e-11,2.290787741099996e-11,0.24590669259349898,0.026973483071415325,1.4391227745514533e-06,3.098711214268832e-08,2.973242147922094e-12,7.417003468363753e-14,1.9207042567407922e-13,6.661262102421255e-15,1.726036190131743e-13,2.6977390135642887e-17,9.933555003582821e-18,2.0654268667114833e-21,9.104069850143209e-23,2.178593868599052e-13,1.3355926841167568e-13,8.781988722168109e-16,1.3811803284125316e-32,4.265030088430629e-33,1.7456053272884504e-33,1.932073319656722e-33,1.2981201575869814e-38,4.507673484546476e-30,1.8269760319059175e-34,8.98771923691095e-39,9.964875048535774e-34,1.3215726401225972e-35,6.228512005881543e-34,6.308325714921352e-39,1.5587981794255694e-46,2.689802719113395e-39,2.3161196167762033e-36,2.0370257480620964e-34,2.460472011684067e-35,5.424291440835185e-32,0.13644082302723837,2.2218140854338716e-32,9.772206757907768e-34,1.0930853636760347e-17,7.6712584679887565e-19
